Date,Money_hp_cycle,Lending_hp_cycle,Loan interests average percentage_hp_cycle,Deposit interest average percentage_hp_cycle,UK Total Reserve Assets_hp_cycle,Whole economy_hp_cycle,Whole economy_hp_cycle_lsi,Whole economy_hp_cycle_alch,House Price_hp_cycle,Buyers income_hp_cycle,Rental price_hp_cycle,Construction Price Index_hp_cycle,Repair Price Index_hp_cycle
2018-01-31 23:59:59.999999999,0.5091121265168406,0.19390843602768726,0.5128143943541392,-0.0494040035568134,5071.372221210739,0.5956422319817278,0.40888313260553844,1.1574326572156508,1588.748970317305,-180.50781928183278,1.0165048429623766,1.1959179160656532,0.12037821031196927
2018-02-28 23:59:59.999999999,0.052512534724731275,-0.468005996128797,0.30585326528963463,-0.09363893202990403,886.0008344562666,0.3871288333408529,0.3681865280650527,0.8941029684453241,1100.512009841099,-200.5562597832395,0.8178866481753175,0.6235106621569741,0.20396739559221544
2018-03-31 23:59:59.999999999,-0.7136128013785719,-0.6346925613943468,0.3309233641095082,-0.08741193653816459,3265.7046354924096,0.1744295636343054,0.326376184009618,0.6285224829956633,629.1074618645362,-225.2259597931552,-1.372487166278006,1.1551185481118722,0.38853858169891
2018-04-30 23:59:59.999999999,-1.19015877743748,-1.106262074581576,0.40800066264158463,0.009367237396232353,578.4966222067014,-0.4172181668179178,-0.3654202758816609,0.02400880418301199,5020.396086771623,-45.63160421775683,-1.5565795192130736,1.190729071757744,0.47405157524180197
2018-05-31 23:59:59.999999999,-0.27797073265186345,-1.482781274630777,0.407038151924513,0.04679491452448492,2039.621563532448,-0.6384890608599534,-0.409097892942512,-0.24696411207096958,4579.194956928142,-79.87223727157107,-2.736258017836917,1.2302495143560606,0.560439200984689
2018-06-30 23:59:59.999999999,-0.9778113563064963,-1.0642400767270668,-0.2720395103824096,0.19496676909519373,-752.9568198881752,-0.8641288478521858,-0.4535263320986189,-0.5211239771226985,4150.972506082617,-119.04373430773558,-1.9132821735565813,1.373504467649468,0.5476013634430359
2018-07-31 23:59:59.999999999,-1.1904240341630477,-0.8505254251337098,-0.07933593315821508,0.17397522571011748,-3574.34323837838,-0.06833891763682232,-0.05604684869970811,-0.2830813520430695,5271.879168333835,817.763576003781,-2.0892214798615214,0.9202330893864712,0.4353990477433882
2018-08-31 23:59:59.999999999,-1.816484248416784,-1.44145035855309,0.015064166350732044,0.34389916961205014,-1306.9932950239454,-0.30266065110834006,-0.10146920321145103,-0.5645106087378764,4863.777115801233,768.4676319189384,-2.265512563423272,0.47007915506090114,0.42365521113976
2018-09-30 23:59:59.999999999,-2.1565848129272642,-1.0367688514219533,-0.4889184196621317,0.3048054044308893,-4675.875144557969,-0.5412306834030858,-0.14709926395718753,-0.8499664606856356,4462.1624178836355,713.9295825565205,-1.4434469660886862,0.22262253509084928,0.4121625748412612
2018-10-31 23:59:59.999999999,-2.011192396814574,-0.7361347774577065,-0.0913639451260373,0.3467368519097538,-2487.527840292867,0.3587353684433481,0.12356414721206477,0.19123558076070424,-3624.806618319417,-438.0427887725382,-0.6241589024439236,0.17741045550857848,0.40068443955608757
2018-11-30 23:59:59.999999999,-2.480623906364573,-0.5391300125408454,0.3076812886978164,0.33971526674978825,5706.7300591968815,0.11195947285945351,0.07813242367194562,-0.10286097030315489,-4022.281558098912,-503.69127720053075,0.1913176522973572,1.0339746824479903,0.2889554835914083
2018-12-31 23:59:59.999999999,-2.2650565817244503,-0.44528531208120903,0.7181773252666428,0.27373832470408854,8300.1017070573,-0.13876131390460955,0.03310837795459065,-0.4015258800300501,-4422.162244063802,-575.2272582216392,1.0019920672900753,0.7918346618725423,0.27668255994613844
2019-01-31 23:59:59.999999999,-3.0644953974923403,-0.554093991904431,0.20006284128149598,0.31878011018778163,11814.998320135113,0.18746228943794563,0.5923893967293878,-0.4376217714499404,-5771.069193714939,-1163.8271287691023,0.8068604257412062,0.8504380359483008,0.26355245526612237
2019-02-28 23:59:59.999999999,-2.9787880326704244,-0.4650184452450299,0.1932266400180671,0.40479569801011184,5224.184362190397,-0.07087079962377629,0.5487705674727579,-0.7458833838510941,-6183.3158299528295,-1247.6273394388118,0.6048492280751816,1.2091774583231825,0.34923274213059585
2019-03-31 23:59:59.999999999,-2.8075693540805036,-0.47748258658808407,-0.40245636850082,0.4517180254726729,-1001.4596476895676,-0.3328746818151558,0.5061058395086491,-1.059115066120981,-6604.814806983806,-1337.683519498234,1.3948289427427198,1.167386524448105,0.33337269086494814
2019-04-30 23:59:59.999999999,-2.4502673682643286,-0.0908780374710858,0.27287530723099174,0.3294519190646962,764.6862216800218,0.7532414637217215,0.910011053093811,0.33613063031015145,-5309.049382081663,-535.9646574274011,0.17562803477585476,1.6243148591172485,0.415597319520856
2019-05-31 23:59:59.999999999,-3.606115111669622,-0.30456326091857067,0.3591111070785784,0.2878708359680877,-6703.288860308967,0.4841915741421019,0.8695669022461203,0.012874703669410792,-5753.044144825253,-638.3468470174848,3.9459781060852492,2.079131018616067,0.4955084952686093
2019-06-30 23:59:59.999999999,-3.4741754632879753,-0.31789040898025034,0.6561215212329055,0.2568253547592637,-4389.627466003352,0.21173727816625387,0.8302908857714044,-0.31538519022096523,-6209.4550008087535,-746.6689622917766,2.704598562190313,2.1308907595870465,0.47267922435354137
2019-07-31 23:59:59.999999999,-2.7532608774504483,0.06980951652061496,0.6937521016136108,0.25614606298436415,611.9622456902871,-0.9767934199004458,-0.49435988411495657,-0.7237522896154474,-1243.5383386717876,313.27445236856147,2.449934782352784,2.078505454574099,0.5466481027087582
2019-08-31 23:59:59.999999999,-2.5419425463031478,1.2592275894836131,0.7418028361458058,0.22564571309544956,431.81416371371597,-1.2559872197302298,-0.531485954286822,-1.0620079310191102,-1725.1193349009263,193.74070459365612,3.1802443264906515,1.6207384975962356,0.4169209013213333
2019-09-30 23:59:59.999999999,-2.2386004633201355,0.7510500359252417,0.4600255355253209,0.2551192696235388,-11725.12279857826,-1.5384629881189653,-0.567653541070527,-1.4051831903613987,-2218.936809153878,68.96534684333892,4.893614620161543,1.356208942015897,0.28296542950451453
2019-10-31 23:59:59.999999999,-2.841438098187532,0.845875635501617,0.48812049636214994,0.2743460272584647,4136.063009532634,-1.8240523705277383,-1.155291952045559,-1.3320353930209023,-3226.609781134117,-311.8295226381233,5.587912238623403,0.4834232899110731,0.14422054373123672
2019-11-30 23:59:59.999999999,-2.54850346222595,0.4442510116163616,0.7157560690485409,0.2730875640741137,1446.7322590378753,-2.112480174710143,-1.1895910744066072,-1.6845242822102193,-3743.6031777113676,-446.4265948666871,7.26066392278517,0.3007938621831272,0.00010545009736517841
2019-12-31 23:59:59.999999999,-2.9576472446658535,0.14666404630951924,0.9625667067200459,0.22108640633692367,6201.1676042718755,-2.4033445381163006,-1.2228605667406498,-2.0412170986841858,-4271.157855631609,-585.5869060303521,7.909008364094802,-0.5933005913283296,-0.14997066061678765
2020-01-31 23:59:59.999999999,-2.5665431553306064,0.05357177085643716,0.8981371572296437,0.2880661158991603,-329.7246382111625,-0.35339689818422926,0.257972522856619,-1.0423641023446635,-1162.2546991981799,271.9595095297409,6.529580041227291,-0.4005022092464259,-0.106598604953831
2020-02-29 23:59:59.999999999,-2.5726595118738125,0.2654210315292467,0.81198532352012,0.283734901390427,-5241.519446682389,-0.6473217934257605,0.22736606716217977,-1.4059738019062138,-1707.577984530013,124.52328322979156,7.1184641961656325,-0.6224119287643788,-0.07035878482726332
2020-03-31 23:59:59.999999999,0.1267136002144973,2.3826549543382116,0.3835667378983425,0.27778096684894515,-3212.8297860425664,-0.941679220901392,0.19846002419446052,-1.7720823196873567,-2259.731275614118,-26.603839591043652,6.671292627833964,-1.1606028744219543,-0.14182419946966718
2020-04-30 23:59:59.999999999,1.6344647523548286,1.70569823327752,-0.5677194551985076,0.1698728125003397,-544.5297254317557,7.216015775230602,0.14917856266161778,2.993871859062949,-6832.199554633116,-842.1387610438542,5.183202797365311,-1.316604947708342,-0.6215629620868981
2020-05-31 23:59:59.999999999,3.753473716412125,2.134810100191747,-0.8725007479122784,0.029659648225315527,-270.7569267361541,6.923213545202373,0.12433206932568908,2.625173310367913,-7393.310877986718,-999.7965357508656,4.6488688816821195,-1.691867452690886,-0.4101333369821134
2020-06-30 23:59:59.999999999,4.086506759754627,2.070131335659272,-1.5213652074226438,0.03677888718148703,-2416.980471562274,6.631963327039301,0.10182057132631428,2.2562987024827237,-7955.918843772146,-1160.2337364759005,4.062605113067775,-1.8877482625378548,-0.6080504243638813
2020-07-31 23:59:59.999999999,4.336069491853609,1.4116544695570674,-1.2748403105795694,-0.03913411717132487,2513.1660622064956,0.21933358004842773,-1.0432645383683905,4.348242399960441,3312.6363742797403,1777.9624943321687,3.4184028856886925,-1.9054877596221615,-0.8158008429590922
2020-08-31 23:59:59.999999999,3.504383736988693,0.15922827264158013,-1.1833478838713871,-0.08844656546268642,1538.379493756598,-0.0696677894720068,-1.0605389376632957,3.9803420799443217,2755.567096802406,1613.285586011778,2.709971468357253,-2.3461952326873785,-0.8338289857706371
2020-09-30 23:59:59.999999999,3.2933702035025725,0.012603484108866247,-1.0972212232093073,-0.10152294067513828,-8039.750558877044,-0.3584481067223493,-1.0748458555369638,3.613133458299785,2205.8556002367404,1447.105498283694,2.930782740796303,-2.4108476449381584,-1.062522592965081
2020-10-31 23:59:59.999999999,4.7047062397562005,-0.028480214363947542,-0.7167114475681613,-0.08872158366861965,-4497.492403643526,2.219690141137974,1.6982451275693506,1.7298758382478354,7220.292802197393,1334.6801571474061,2.0741203902655343,-2.800259029354663,-1.2022114999183913
2020-11-30 23:59:59.999999999,5.439840487846405,0.735715983658312,-0.4019934800045002,-0.1403937850988558,302.0415699368168,1.9295693591791832,1.6909390732877227,1.3630776109637424,6693.516435882368,1166.1669951650547,0.1330645774455661,-3.115075998941734,-1.4531517557152682
2020-12-31 23:59:59.999999999,5.699894874158916,0.40493286240348647,-0.4831924719465661,-0.20688467440048391,3464.156680888933,1.6377578073228705,1.6876231095608603,0.9956270373563285,6181.662825267413,996.6307587767515,-0.8994485731204804,-3.5557507042715457,-1.6155159225306903
2021-01-31 23:59:59.999999999,6.585613558378922,0.6788601147116577,-0.4604056586087202,-0.23852963143973188,-2213.667879297718,2.1493897476184145,0.8282669380068484,1.9197177201669433,16075.4034667979,2796.0552106034884,-2.0304921774859395,-3.4225189711941937,-1.5893756492233138
2021-02-28 23:59:59.999999999,6.89734487415868,0.25715931308524187,-0.7236967201725522,-0.2856496690915498,-5316.5847803413635,1.851485708934078,0.8333230641945306,1.5487741213703714,15597.980574778398,2624.3549027968984,-3.2670768899988616,-3.7153696984275797,-1.7746903960460685
2021-03-31 23:59:59.999999999,3.9349798208755544,-2.060555113036865,-0.8730973642044688,-0.3685492356731487,-6412.138455686945,1.5489169569612784,0.8425864751553718,1.1747873892108487,15138.520016050607,2451.250217007866,-4.616072358604924,-3.5340541097610583,-1.8713092499429536
2021-04-30 23:59:59.999999999,2.597930415623992,-1.5746865925013998,-0.2785890415541994,-0.41751294271916395,-6016.910515566124,-2.2034738180050653,0.02959428826360977,-0.9768588818258479,7008.064464360767,2436.2792880190245,-7.084121350911573,-3.478065417199346,-1.8789580554693543
2021-05-31 23:59:59.999999999,0.3853354130108677,-1.5854954600500275,-0.3500925713100731,-0.48279980806730993,-4917.3881733519665,-2.5192514893476243,0.04702510794375314,-1.3600626797115325,6580.605307342717,2258.810024903476,-9.677546073945678,-2.9466514123229643,-1.7972327051493977
2021-06-30 23:59:59.999999999,0.6961531558086538,-0.4931326971888219,-0.327509426099196,-0.5346398556009448,-9163.319447058399,-2.8435279114338243,0.06835548346154496,-1.749454154995604,6165.647261487087,2078.041150672696,-10.402176781861726,-2.6388183543916455,-1.4255986083088175
2021-07-31 23:59:59.999999999,-0.27068477261386636,-1.0976391815724647,-0.19071676656455594,-0.5932295814389779,-7993.273392037314,-1.9726399906110288,0.7435586984501725,-2.1009690094302726,-24157.761943195248,-3247.9854734691326,-12.263171677003811,-1.8533678740948858,-1.0633963664467387
2021-08-31 23:59:59.999999999,0.2837048671429372,-0.6990215455294457,-0.21956900963899706,-0.6387283539325683,15282.01705963703,-2.316827166010526,0.7723032896342517,-2.505421454895881,-24557.0027466421,-3438.3722947310307,-12.264966588328207,-0.9889183508476407,-0.6098675811588663
2021-09-30 23:59:59.999999999,0.7582241120323534,-0.49721019644508857,-0.12390732803546367,-0.6912543449341646,15449.296412323369,-2.6720918878753537,0.8045061577176256,-2.9184798026470986,-24951.777966434194,-3634.996205775278,-13.411145735647324,-1.7439594579624185,-0.46418000707107865
2021-10-31 23:59:59.999999999,0.1517552972807792,-0.29208699854183395,0.06644235338099325,-0.7808813701605253,13949.798463242565,-1.943175715673192,0.6710305712312987,-0.887738376337623,-12090.08507273934,-2965.4953234103596,-12.704441604983003,-0.8169121938663011,-0.025459046893871573
2021-11-30 23:59:59.999999999,-0.5368718963376127,-0.8834992875562597,0.16166271442087954,-0.8676352415544555,15030.804942867428,-2.3220346469350233,0.7093839302230407,-1.319288827412592,-12474.188773366506,-3176.2553341526946,-13.14665535279164,-0.20607644869073738,-0.0927978686150226
2021-12-31 23:59:59.999999999,-0.8088383266109576,-0.7712741154055984,-0.06806817915761965,-0.9514875431858323,16339.330402391963,-2.7130897364338438,0.7503270353954008,-1.760461158818842,-12849.514186883636,-3394.4559873434555,-10.738705882640716,-1.4096953825536076,-0.06528787223301435
2022-01-31 23:59:59.999999999,-1.5652875685568155,-0.15517717988989244,-0.2025834881737092,-0.892349606677203,8968.541013156704,-0.543600786536615,0.6462714246780195,-0.5667937562235323,5202.379831250582,-1370.0564590367576,-10.480599135921011,0.7740021552915266,0.25798598655015326
2022-02-28 23:59:59.999999999,-1.7073070278645144,0.3650793818932718,-0.35171164648971054,-0.7600666881272832,13274.465071989398,-0.9590391906008477,0.6911765299563228,-1.027502751046697,4855.826752951427,-1602.7801991764936,-10.371595310559087,0.14688521110389274,0.2779432859123858
2022-03-31 23:59:59.999999999,-0.935875409697787,1.3897942090393576,-0.6552670196701573,-0.7844220749121027,12638.971588885062,-1.3864385919295188,0.7373569031556855,-1.497964914030888,4529.798773756891,-1842.255514896904,-10.41022678509762,0.010769080992844238,0.29548568833807565
2022-04-30 23:59:59.999999999,-1.4518528562323212,1.419240587908972,-0.14303954885968917,-0.5851462719987939,3034.2901987130463,-0.898766033881742,-0.4437209021686783,-0.9708856615610131,6082.9308790137875,-111.99940915174375,-10.594305688405257,1.7674588607059434,1.1114955546945566
2022-05-31 23:59:59.999999999,-0.5560345182959052,1.8535952913759859,-0.26477367054879686,-0.7119153105992866,241.5295631068293,-1.3492922793588633,-0.396641537801969,-1.460466384680629,5808.543484709691,-363.40095048399235,-10.920921216933948,2.318758898137986,1.3268347260097215
2022-06-30 23:59:59.999999999,-1.149114723601313,0.39293653394010963,-0.14020388792596794,-0.4543645867677324,-2509.137502738682,-1.8108256769542947,-0.34995884157785895,-1.959241051817898,5564.534581076819,-619.8414296998671,-11.386426851463511,2.4663508009850545,1.5422878561201543
2022-07-31 23:59:59.999999999,-0.4317491863531009,1.6372138082058192,-0.059046317119236136,-0.4420800579950468,-3669.1048733163043,-0.30738087440872164,0.29910089322119404,-0.026842210124286225,12302.398787271988,1779.3230985715054,-10.986417675466782,2.5117551520197594,1.558547457562014
2022-08-31 23:59:59.999999999,-0.10451382112224827,1.7863493195182873,-0.17100733787553324,-0.42461612867584386,-6889.665231020335,-0.7893467676798025,0.34343567601003144,-0.542766348344955,12126.244296439283,1514.7796242447293,-9.715698048330069,0.956321259653464,1.4761989395481265
2022-09-30 23:59:59.999999999,2.432045440102655,2.9401515778193406,-0.4057892295030996,0.058503496799291455,-16068.118990959192,-1.2805909068310797,0.38582274530810423,-1.0665080911826692,11986.324968473695,1247.0915731303176,-8.568309383767883,1.4012240048564308,1.6957194788288916
2022-10-31 23:59:59.999999999,1.3773899232372617,1.1983050410147251,-0.03308239580060146,0.7077846012709301,-11455.747130673553,0.08527397382161439,-1.9742845100648054,0.13337562876732534,6824.05256297189,1104.7171780093486,-9.537618394241235,2.447571857400362,1.6174837383395442
2022-11-30 23:59:59.999999999,0.33081206215277614,0.36028998981728755,0.4974509392408999,0.5637289048368128,-4704.558965231787,-0.4223759301133754,-1.9374594945351333,-0.4042980580283171,6757.006455852184,832.0280680814394,-6.616396770725942,2.3963759798344313,1.341748622718228
